current_severity,monthly_rainfall_mm,vehicles_per_hour,road_age_years,drainage_condition,construction_quality,temperature_range,crack_intensity,severity_30d,severity_60d,severity_90d,weekly_growth_rate,will_worsen,road_type,rainfall_season
3.0,404.0900207931295,457,3,2,0,17.877178782982917,2.0,3.5069879444330105,4.099654814132824,4.792480003166858,0.03710573918808918,1,local,monsoon
5.0,97.63871411989967,809,10,0,2,10.064245181971579,3.0,5.0,5.0,5.0,0.042077971875719114,0,highway,post_monsoon
2.0,83.8881259395914,492,10,0,2,10.995360990254731,3.0,2.238224188689626,2.504823759417667,2.8031785633665534,0.026606092944098894,0,arterial,post_monsoon
3.0,54.91415473104428,369,4,1,0,8.637438684949784,2.0,3.2442312685580426,3.5083455079632415,3.7939613992798327,0.018429870302576284,0,highway,post_monsoon
4.0,63.10849917011969,666,2,0,1,12.97806259319231,3.0,4.242172676949649,4.499007255264538,4.771391412920366,0.013810104025090269,0,collector,dry
2.0,30.03486083611233,398,7,0,2,12.912565688374107,3.0,2.1293746504584448,2.2671182010075115,2.4137720134091736,0.014733082599085257,0,collector,post_monsoon
3.0,284.32977824305954,706,7,1,1,8.772614111756859,1.0,3.472524615912824,4.019475736040168,4.652576145487934,0.03471866896802184,1,collector,monsoon
4.0,348.6884345333485,552,7,1,1,9.459277397567856,2.0,4.862632002277725,5.0,5.0,0.04662072332125568,1,collector,monsoon
5.0,48.80671595606475,320,10,0,1,12.506430665441584,1.0,5.0,5.0,5.0,0.018570044009831792,0,highway,dry
1.0,329.151552973857,687,11,0,1,3.0,1.0,1.2775831532410753,1.6322187134454091,2.085295130702677,0.05882488844232504,1,collector,monsoon
5.0,93.86580501601703,620,7,0,0,4.79251264748149,1.0,5.0,5.0,5.0,0.025106044474904197,0,highway,post_monsoon
3.0,76.83684876178376,679,3,2,1,20.34996048049009,1.0,3.4381934269635326,3.9403913470717473,4.5159425430553535,0.03232262388137238,1,arterial,post_monsoon
2.0,126.03100511149712,463,4,1,1,13.639104721601209,2.0,2.2489315525390627,2.5288465640028797,2.8436014146580355,0.027749931396366695,0,collector,pre_monsoon
3.0,38.959994377760474,620,4,2,2,9.375455066296102,0.0,3.2429327211820085,3.5055375447043158,3.789407469684555,0.01833473963303712,0,collector,dry
5.0,101.25566386392333,884,6,2,0,3.5195858423158235,1.0,5.0,5.0,5.0,0.03213549043420621,0,collector,pre_monsoon
3.0,77.53886714558129,534,4,0,0,11.718419175267615,5.0,3.2803204339859557,3.5868340498752693,3.9219883423741493,0.021062132471170274,0,highway,post_monsoon
2.0,240.5092531440356,420,6,2,0,16.92596045890553,2.0,2.3596606330484735,2.7839991515793616,3.2846466002110852,0.03934060664974335,1,local,monsoon
3.0,100.16934355371863,808,7,1,1,25.196030523249703,1.0,3.499150371314955,4.0813511070245285,4.760420413870527,0.03656446222717891,1,collector,pre_monsoon
2.0,52.29020359573818,633,4,1,1,21.460282124978487,2.0,2.2116563289830644,2.4457118587654225,2.7045370556537405,0.0237496923680482,0,local,dry
1.0,136.97215513361854,409,8,0,0,7.565309899357324,1.0,1.1238759795588675,1.263097217429404,1.4195646225165512,0.02762412356251688,0,collector,pre_monsoon
1.0,121.07529884574147,847,14,1,1,9.521002343078548,3.0,1.1835118006876622,1.4007001823669525,1.6577451950566486,0.040096428136352474,0,arterial,pre_monsoon
1.0,76.81230052727116,259,6,1,1,4.64250384881664,1.0,1.13050228669579,1.2780354202244097,1.44482196504191,0.0290346621979401,0,collector,post_monsoon
2.0,276.590802654812,605,4,1,0,7.791724666880242,1.0,2.2594515678701996,2.5525606937755514,2.8836936308175067,0.02886969684962391,0,collector,monsoon
1.0,39.440781729706146,729,8,0,0,10.93578418437624,3.0,1.0736344164617386,1.1526908602111379,1.2375685790635644,0.016716408230576896,0,highway,dry
3.0,261.736278253536,714,3,1,2,10.164315016869281,2.0,3.5126092491384924,4.112807912377762,4.8155623709827,0.03749338580565673,1,arterial,monsoon
2.0,46.92997035554639,320,6,0,1,22.272836532897156,2.0,2.1434007036139833,2.29708328812646,2.4617849680150883,0.016288755454769377,0,collector,dry
2.0,47.42495195462988,251,4,1,1,5.423215287618922,2.0,2.1213980628722546,2.2501648705790775,2.3867476987948266,0.013844867356022491,0,arterial,post_monsoon
4.0,128.39464787832833,545,2,1,2,11.774527754060514,0.0,4.366436211816045,4.7664412979646125,5.0,0.020662902615643106,1,arterial,pre_monsoon
3.0,127.95865034351425,640,3,1,0,3.0,0.0,3.1770922004530444,3.364638283393189,3.5632553491714067,0.01347256846373823,0,collector,pre_monsoon
3.0,77.12020587077805,284,4,0,0,13.654453902438668,1.0,3.2861912682465118,3.599684350499872,3.9430837603520983,0.021488235642912492,0,arterial,pre_monsoon
2.0,392.5406119340598,560,2,1,1,5.291473296620251,3.0,2.3004851684296295,2.6461160050823507,3.043675311818105,0.03319953758424469,1,local,monsoon
2.0,213.20749350750995,208,12,0,0,17.51313154191396,3.0,2.321471767507128,2.6946155836663346,3.127737000883069,0.03539118330048792,1,collector,monsoon
1.0,383.8502421404626,712,8,0,2,10.544870534923541,1.0,1.2802889238261024,1.6391397284717997,2.0985724389657703,0.05934770632436708,1,arterial,monsoon
2.0,40.310630255281055,385,10,0,0,4.990078658585535,1.0,2.1547816572999228,2.3215419953181002,2.5012080540814527,0.017545326604286732,0,collector,dry
2.0,23.969095686905103,467,1,1,0,3.0,1.0,2.116454397060577,2.2396896074185255,2.3701004588359083,0.0132930904118153,0,arterial,dry
2.0,37.916242945376155,672,5,0,0,7.106812556951644,0.0,2.179181877495838,2.3744168276031425,2.587143060166964,0.020222301358677846,0,local,dry
1.0,304.2103236764104,654,8,0,2,13.196904453714192,3.0,1.3033194512641904,1.6986415920435904,2.2138726276367833,0.0637637937823473,1,arterial,monsoon
1.0,56.0906311115116,594,13,1,1,14.10756823578231,1.0,1.0592020966777325,1.1219090816065045,1.1883284515193988,0.013510830742369142,0,arterial,dry
3.0,301.6620534555923,705,3,1,1,9.507810094133632,4.0,3.663354098243735,4.47338774970639,5.0,0.04771569656033704,1,collector,monsoon
2.0,83.89379769578201,581,1,0,0,16.628985217164846,5.0,2.1869541535460746,2.3913842348562135,2.6149238425716987,0.021070179442437227,0,highway,post_monsoon
2.0,77.49884222240833,789,7,0,0,6.3212855355246464,1.0,2.2271663251264573,2.480134919888644,2.761836487673096,0.025420399633197425,0,local,post_monsoon
3.0,86.31296531769502,157,4,0,2,3.0,4.0,3.2436788540260464,3.5071508360185755,3.7920236682244086,0.018389404370127354,0,arterial,pre_monsoon
3.0,170.03393799013546,488,13,2,1,13.412768253712496,3.0,3.575536164124358,4.261486286987044,5.0,0.04180070757730502,1,arterial,pre_monsoon
1.0,37.49617999616076,479,9,1,0,18.450479063416918,3.0,1.0418842367390988,1.0855227627654143,1.1309890551467614,0.009619838690744285,0,collector,dry
4.0,355.07737714920444,456,5,2,1,18.496668368288717,0.0,4.8352935556566035,5.0,5.0,0.045244760766452764,1,local,monsoon
3.0,90.05977922570514,599,5,1,1,5.500953796923326,4.0,3.244127414157685,3.508120893096476,3.7935970538245387,0.01842226307620351,0,collector,post_monsoon
1.0,41.74621341836011,542,6,2,0,9.276534063392209,6.0,1.0642004776430445,1.132522656615684,1.2052311521119807,0.014624795758782224,0,collector,dry
4.0,124.4665981186131,664,1,0,1,15.619100078702537,1.0,4.458384616567994,4.969298347312534,5.0,0.025637975404123315,1,arterial,pre_monsoon
5.0,103.42035792306666,263,7,1,0,8.864469460206147,3.0,5.0,5.0,5.0,0.01960344247227767,0,arterial,post_monsoon
1.0,91.58612345290156,958,5,1,2,12.526924303042469,0.0,1.1511192979517337,1.3250756381168927,1.5253201382820631,0.03338323477116437,0,collector,post_monsoon
2.0,52.68765767027032,421,9,0,1,8.417800520948589,1.0,2.1634244293557017,2.3402026307665214,2.5314257705213863,0.018496180203601973,0,arterial,dry
4.0,281.9435169909612,557,3,0,2,6.553056212693132,3.0,4.692748067154767,5.0,5.0,0.03797212656744623,1,arterial,monsoon
4.0,65.51987659684981,458,9,0,1,7.518131742966213,2.0,4.479969679885044,5.0,5.0,0.0267944662941175,1,arterial,dry
2.0,53.09478462013854,516,9,1,1,16.77862596475616,4.0,2.1907031393620278,2.399590122405322,2.6283948071677266,0.02147833085431978,0,collector,dry
2.0,100.53847043270525,393,7,0,1,12.06891382315437,1.0,2.256124229498407,2.5450482694648904,2.870972532991365,0.02851596317964662,0,arterial,post_monsoon
2.0,53.103535954053335,541,12,1,1,18.35940819202779,1.0,2.195136348457978,2.409311794160712,2.6443839470653425,0.02196028309439925,0,collector,post_monsoon
3.0,259.04027412991826,616,1,2,1,14.6021034747721,5.0,3.529732285817206,4.153003336513453,4.886329986666037,0.0386712713497925,1,highway,monsoon
3.0,46.20023167825379,50,8,2,1,20.03232615740471,1.0,3.2031896798007224,3.4201413749272853,3.6517871852088444,0.01540896573187216,0,arterial,dry
2.0,51.67792966614317,434,6,2,1,16.09034096479368,0.0,2.132199670526246,2.273137717496116,2.423391746153001,0.015047044761792755,0,collector,post_monsoon
3.0,78.58941193760444,426,6,1,2,15.796704151233524,2.0,3.4230526095297473,3.9057630558694707,4.4565441401996235,0.03126008296831314,1,local,pre_monsoon
4.0,23.581810373215,964,3,0,1,11.39756050682159,1.0,4.332153285230856,4.691888021684124,5.0,0.01878738525816381,1,collector,dry
1.0,380.6227587969958,672,1,0,2,27.046032882483253,5.0,1.1448563037670458,1.3106959562751421,1.5005585278635727,0.032068592435249954,0,arterial,monsoon
2.0,22.335359951882303,800,10,0,2,12.563491099472673,2.0,2.2170800633159478,2.4577220035765235,2.7244832276512185,0.024334945125079974,0,arterial,dry
4.0,267.08235414396955,611,10,0,1,3.0,5.0,4.9751124266535,5.0,5.0,0.05222030567310753,1,collector,monsoon
4.0,233.43711283983725,516,14,0,2,13.340167698069834,4.0,4.546325742369771,5.0,5.0,0.030323163334355557,1,collector,monsoon
3.0,45.49918366441032,572,14,0,1,7.088538783812849,2.0,3.334379016848953,3.7060278093341967,4.1191004544342125,0.02496381208826745,1,arterial,dry
3.0,51.57091652335474,724,1,1,2,17.085107608008077,1.0,3.1748883579557416,3.359972028494302,3.5558453587744987,0.013308488696363464,0,local,dry
1.0,25.774688400674883,850,6,1,0,15.629083790904692,2.0,1.076274037187527,1.1583658031239383,1.2467190394681733,0.017299118695653256,0,local,dry
3.0,27.860861209191402,560,8,0,0,11.042431750336743,2.0,3.212416037151514,3.439872265249412,3.6834336102133056,0.016090654941602937,0,arterial,dry
3.0,358.31259903605593,375,10,0,1,7.560534932784195,4.0,3.495658492665518,4.073209432448186,4.746183048314266,0.03632300743095803,1,local,monsoon
2.0,105.79404761249062,684,12,0,0,12.73212863360402,1.0,2.2098484795762294,2.4417151513426862,2.697910257376439,0.02355437030362185,0,arterial,post_monsoon
2.0,29.017916470438927,329,2,1,1,8.793830960714725,0.0,2.117008937368746,2.2408634204495734,2.3719639442572222,0.013355033443222763,0,local,dry
2.0,64.94547067317771,578,4,0,0,15.939019963919183,4.0,2.2758629130290275,2.5897759994504854,2.946987575101022,0.030608588682928022,0,arterial,dry
1.0,300.7529682888801,636,12,1,2,14.780078571290229,1.0,1.3634129272693396,1.8588948102451495,2.534441214722123,0.07501138013240563,1,local,monsoon
2.0,89.64891840646582,478,1,2,1,26.67983296246718,4.0,2.135191690074537,2.279521776681678,2.4336079774573314,0.015379219061457236,0,arterial,post_monsoon
2.0,30.383313586833214,319,2,1,0,9.774427306745377,1.0,2.1180161220617717,2.2429961466567927,2.3753510001707587,0.013467505762457307,0,collector,dry
2.0,17.579946697086562,409,8,1,1,10.482871857576779,5.0,2.150552052322883,2.3124370648750823,2.4865081378673057,0.017078931348212888,0,arterial,dry
1.0,323.6471223500782,436,15,0,1,11.226121630316134,1.0,1.190388095419269,1.4170238177159145,1.6868082835345888,0.04150334114934307,0,local,monsoon
4.0,30.667885681417978,289,1,1,2,11.445072328644594,1.0,4.236455753353173,4.486889337529799,4.752127037159281,0.013491147184314824,0,arterial,dry
3.0,29.51645676963543,422,7,1,1,17.1353946898074,0.0,3.246905814548362,3.514132456182655,3.8033523683575265,0.018625713719338376,0,arterial,dry
3.0,390.7306066415386,209,9,2,0,10.618271774689338,1.0,3.52728659494092,4.14725024094997,4.876180060256109,0.03850330198357617,1,arterial,monsoon
4.0,293.895365505421,618,12,1,2,21.861908580717476,4.0,4.79146444051386,5.0,5.0,0.04302631332514168,1,arterial,monsoon
3.0,301.29944685408594,566,8,1,2,14.91137554862851,3.0,3.607410287949654,4.337802995201669,5.0,0.04396033910879904,1,local,monsoon
1.0,240.2595417665931,553,1,1,0,9.571319760059877,3.0,1.1026741700045757,1.2158903251952797,1.3407308551512989,0.023067637650606095,0,highway,monsoon
3.0,275.4603192274057,422,1,0,0,8.293771575096645,2.0,3.2956025550343337,3.6203320669162755,3.9770585366006683,0.02217008759397273,0,local,monsoon
3.0,13.799059502258618,449,12,0,1,17.204360967042284,3.0,3.2473773531118857,3.5151532245013204,3.8050096579879362,0.01866022926707417,0,local,dry
4.0,142.83577118104526,334,8,0,1,12.142600759434053,2.0,4.44564200589308,4.940933211140262,5.0,0.02495323158481682,1,arterial,pre_monsoon
3.0,36.72129693868112,601,2,0,1,12.045300268783777,1.0,3.1058107591722295,3.2153534905966605,3.328759821879031,0.008120713796535754,0,arterial,dry
1.0,31.73948677049115,228,8,0,0,9.007598867879405,5.0,1.058008637422658,1.1193822768609496,1.1843161174967258,0.013244254397024322,0,collector,dry
2.0,298.8527761017355,516,8,1,0,11.692771595397462,1.0,2.3041760950272168,2.654613738447437,3.058348758830708,0.03358609145582917,1,highway,monsoon
2.0,75.25621106850792,373,1,2,1,8.80522574598614,1.0,2.135228791146044,2.279600995269498,2.4337348387123052,0.01538333578540088,0,local,post_monsoon
3.0,142.99269114113434,851,1,2,0,18.80855728112999,1.0,3.286678926170116,3.600752787910249,3.944839435457636,0.021523603430931976,0,collector,post_monsoon
3.0,389.78005818231827,605,8,1,0,15.585300761276988,0.0,3.657393324655339,4.458841977077812,5.0,0.047317667279033644,1,arterial,monsoon
2.0,20.51920547515938,499,15,0,1,11.12615580349613,2.0,2.1740882048684838,2.363329761274133,2.569043679100371,0.01966537388339737,0,arterial,dry
5.0,15.728322732842514,278,8,2,0,11.052659584736347,6.0,5.0,5.0,5.0,0.01946431385395759,0,collector,dry
3.0,34.352472647184854,227,1,1,1,12.460870841196087,2.0,3.1069804342383636,3.217775806246669,3.3325221572579924,0.008209289962405842,0,local,post_monsoon
2.0,332.5095182345348,599,1,0,1,11.972298805639335,2.0,2.300720026054061,2.6466563191430987,3.044607597767527,0.03322414858190877,1,arterial,monsoon
1.0,178.73102463820388,859,9,2,0,7.215319103454162,2.0,1.1530242646019706,1.3294649547609154,1.5329053517772968,0.03378201160044756,0,local,monsoon
2.0,321.0951476513668,581,9,0,1,3.0,2.0,2.5359051222102567,3.215407394426109,4.076984040758953,0.05695711816563504,1,highway,monsoon
2.0,393.8276028655985,535,6,2,1,8.011496667794857,5.0,2.5307006673252475,3.202222933800226,4.051933857746222,0.05645057279994061,1,local,monsoon
2.0,50.738457267784405,537,5,0,0,11.357412546674848,0.0,2.1290677317143207,2.266464703113582,2.412728432234303,0.01469895356990336,0,highway,post_monsoon
2.0,27.197075378447582,520,10,2,1,8.310834011412545,1.0,2.435991262374619,2.967026715182745,3.6138255767086176,0.047089980261187006,1,arterial,dry
2.0,216.66458396254885,540,11,1,0,16.096690151977846,2.0,2.2940101478312314,2.631241279176334,3.0180470979114706,0.032520252922020404,1,highway,monsoon
2.0,66.62089332080906,362,9,0,0,10.854234320496229,3.0,2.2132402969841225,2.4492163060971834,2.7103521123424428,0.023920725454738886,0,collector,post_monsoon
4.0,34.435289358019894,305,3,1,0,21.367867875143098,1.0,4.236600375202442,4.487195684791368,4.752613730448473,0.013499219949074501,0,local,dry
1.0,344.6229966072135,521,10,1,1,9.192528708854255,1.0,1.3215446208719082,1.7464801849554756,2.3080514938872843,0.06721624480428723,1,arterial,monsoon
3.0,28.891276896926456,798,5,0,1,12.703583993507785,3.0,3.274208158153473,3.5734796876395865,3.9001054487550864,0.020617883874361795,0,collector,dry
3.0,101.20793049261513,655,4,1,0,10.555691219151079,4.0,3.3808075000468527,3.8099531174576846,4.293572691442609,0.028276263196919758,1,arterial,post_monsoon
5.0,38.46648685175482,253,4,0,2,14.19889028867411,1.0,5.0,5.0,5.0,0.015690003646427822,0,arterial,dry
1.0,320.98245451587763,448,7,1,0,17.32875564498522,3.0,1.1815187636851483,1.3959865889400813,1.6493843486855322,0.03968747485314103,0,highway,monsoon
2.0,35.747860126685325,645,9,1,0,15.041404794635483,2.0,2.1704453529864534,2.3554165151502455,2.5561514148276983,0.01926646110763745,0,local,dry
5.0,184.65252013431515,803,1,1,0,3.0,0.0,5.0,5.0,5.0,0.023381190163457355,0,collector,monsoon
4.0,46.025884565892405,858,4,0,0,14.499308052364338,2.0,4.2164198496343275,4.444549087097591,4.685021248378102,0.01237069884321176,0,collector,dry
4.0,70.8278911388607,457,5,0,2,6.945609288594806,2.0,4.498432999532775,5.0,5.0,0.02778031444488022,1,local,dry
2.0,92.10456154822047,664,11,1,1,10.451154107918612,1.0,2.3909619130423607,2.8583494348095924,3.4171023163979473,0.042541346672128826,1,collector,pre_monsoon
2.0,64.29253769955618,549,3,0,1,15.446645934186686,1.0,2.1647311220225234,2.3430304153264463,2.5360154299512585,0.018639685320209508,0,local,post_monsoon
3.0,40.67423435531065,476,5,0,1,6.4011954579248025,3.0,3.1998434622797345,3.412999394364786,3.640354599607617,0.015161358527519207,0,collector,dry
5.0,50.02944637198885,512,10,1,1,17.779740037425253,1.0,5.0,5.0,5.0,0.032198526233583574,0,collector,dry
3.0,353.41248334208876,514,7,2,2,10.233070502243837,2.0,4.213975796587622,5.0,5.0,0.08251315444104443,1,highway,monsoon
3.0,431.84291182470554,735,13,0,0,22.854686864590573,3.0,3.867833532253128,4.986712077740569,5.0,0.061078515733680346,1,collector,monsoon
2.0,61.378180368093155,219,6,1,0,12.343389128968811,2.0,2.2064333766714728,2.4341741228449383,2.6854215146375386,0.02318506424230892,0,collector,post_monsoon
4.0,33.483247005273306,593,14,0,0,20.52671371325885,0.0,4.311073519378965,4.646338722372633,5.0,0.017628517306939526,1,highway,dry
2.0,307.4374632012852,807,15,1,0,17.988396122667545,3.0,2.4766933473993684,3.067004968526144,3.798015400994755,0.05114635770541699,1,highway,monsoon
2.0,38.54731508572323,786,8,0,1,8.944474589727513,1.0,2.1712020141475272,2.3570590931191395,2.5588257252225097,0.01934936197528845,0,highway,dry
3.0,20.731167528734794,613,8,1,0,5.491546361832389,1.0,3.2671048523133397,3.557991372003123,3.874776958653466,0.020100806337160507,0,collector,dry
3.0,436.15166154083624,348,9,2,2,12.568136806187729,1.0,3.763548442593962,4.72143229325048,5.0,0.054332983271435396,1,collector,monsoon
2.0,328.15135409397743,655,10,0,0,9.086784407389125,2.0,2.6171154874980225,3.424646737451006,4.481348007896301,0.06475987054659103,1,arterial,monsoon
1.0,314.2399602959685,764,7,2,0,19.89859390043503,1.0,1.3469543526094159,1.8142860280134505,2.4437604623111655,0.07196927624838026,1,arterial,monsoon
3.0,53.38996628403325,396,11,0,2,10.765704141636885,0.0,3.3120907126678745,3.6566482963135956,4.0370502872376886,0.023361071775404554,1,local,dry
2.0,125.01008765087215,571,9,2,1,10.49798020740613,3.0,2.501243229667002,3.128108846977508,3.9120805375819723,0.05356835361846768,1,arterial,pre_monsoon
3.0,142.00044021534544,458,12,2,1,5.020507696314906,0.0,3.5301647232589906,4.154020991114075,4.888126120836086,0.038700961748666454,1,collector,pre_monsoon
